"","score","fcollege","wage","urban","distance","tuition","income","college"
"1",39.1500015258789,"yes",8.09000015258789,"yes",0.200000002980232,0.889150023460388,TRUE,FALSE
"2",48.8699989318848,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,FALSE
"3",48.7400016784668,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,FALSE
"4",40.4000015258789,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,FALSE
"5",40.4799995422363,"no",8.09000015258789,"yes",0.400000005960464,0.889150023460388,FALSE,TRUE
"6",54.7099990844727,"no",8.09000015258789,"yes",0.400000005960464,0.889150023460388,FALSE,FALSE
"7",56.0699996948242,"no",8.85000038146973,"no",0.400000005960464,0.84987998008728,FALSE,TRUE
"8",54.8499984741211,"no",8.85000038146973,"no",0.400000005960464,0.84987998008728,FALSE,TRUE
"9",64.7399978637695,"yes",8.09000015258789,"yes",3,0.889150023460388,FALSE,TRUE
"10",56.060001373291,"no",8.09000015258789,"yes",3,0.889150023460388,FALSE,TRUE
"11",42.2200012207031,"no",8.09000015258789,"yes",3,0.889150023460388,TRUE,FALSE
"12",61.1800003051758,"no",8.09000015258789,"yes",3,0.889150023460388,TRUE,TRUE
"13",59.8499984741211,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"14",58.7700004577637,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,TRUE
"15",53.7200012207031,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"16",61.5200004577637,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"17",52.5299987792969,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,FALSE
"18",45.0099983215332,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,FALSE
"19",57.7099990844727,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"20",59.3600006103516,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,TRUE
"21",50.9300003051758,"no",7.03999996185303,"no",0.5,0.902999997138977,FALSE,TRUE
"22",59.560001373291,"yes",7.03999996185303,"no",0.5,0.902999997138977,TRUE,TRUE
"23",58.4599990844727,"yes",7.03999996185303,"no",0.5,0.902999997138977,FALSE,TRUE
"24",55.7000007629395,"no",7.03999996185303,"no",0.5,0.902999997138977,FALSE,TRUE
"25",60.810001373291,"no",7.03999996185303,"no",0.5,0.902999997138977,FALSE,TRUE
"26",40.5999984741211,"no",8.85000038146973,"no",0.899999976158142,0.84987998008728,FALSE,FALSE
"27",49.9900016784668,"no",8.85000038146973,"no",0.899999976158142,0.84987998008728,FALSE,FALSE
"28",59.689998626709,"no",8.85000038146973,"yes",0.5,0.84987998008728,FALSE,TRUE
"29",60.3300018310547,"no",8.85000038146973,"yes",0.5,0.84987998008728,FALSE,TRUE
"30",60.1399993896484,"yes",8.85000038146973,"yes",0.5,0.84987998008728,TRUE,FALSE
"31",68.5800018310547,"yes",8.85000038146973,"yes",0.5,0.84987998008728,TRUE,TRUE
"32",42.6100006103516,"no",8.85000038146973,"yes",0.5,0.84987998008728,FALSE,FALSE
"33",58.6599998474121,"yes",8.85000038146973,"yes",0.5,0.84987998008728,TRUE,TRUE
"34",58.1399993896484,"no",8.85000038146973,"yes",0.5,0.84987998008728,FALSE,TRUE
"35",58.9500007629395,"no",8.85000038146973,"yes",0.5,0.84987998008728,FALSE,TRUE
"36",49.3699989318848,"no",8.85000038146973,"yes",0.200000002980232,0.84987998008728,FALSE,TRUE
"37",47.25,"no",8.85000038146973,"yes",0.200000002980232,0.84987998008728,FALSE,TRUE
"38",61.0299987792969,"yes",8.09000015258789,"no",0.600000023841858,0.889150023460388,TRUE,TRUE
"39",54.3499984741211,"no",8.09000015258789,"no",0.600000023841858,0.889150023460388,TRUE,TRUE
"40",68.120002746582,"yes",8.09000015258789,"no",0.600000023841858,0.889150023460388,TRUE,TRUE
"41",70.0999984741211,"yes",8.09000015258789,"no",0.600000023841858,0.889150023460388,TRUE,TRUE
"42",58.6100006103516,"no",8.09000015258789,"no",0.600000023841858,0.889150023460388,FALSE,TRUE
"43",48.5699996948242,"no",8.09000015258789,"no",0.600000023841858,0.889150023460388,FALSE,FALSE
"44",51.1100006103516,"no",8.09000015258789,"no",0.600000023841858,0.889150023460388,FALSE,FALSE
"45",39.4099998474121,"no",8.09000015258789,"no",0.600000023841858,0.889150023460388,FALSE,TRUE
"46",54.9799995422363,"yes",7.03999996185303,"no",0.100000001490116,0.902999997138977,TRUE,TRUE
"47",41.5900001525879,"yes",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,FALSE
"48",55.3199996948242,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,TRUE
"49",42.2299995422363,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,FALSE
"50",62,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,TRUE
"51",49.6500015258789,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,TRUE
"52",44.9599990844727,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,FALSE
"53",37.310001373291,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,FALSE
"54",39.8699989318848,"no",7.03999996185303,"no",0.100000001490116,0.902999997138977,FALSE,FALSE
"55",56.439998626709,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"56",42.6500015258789,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,FALSE
"57",60.0499992370605,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,TRUE
"58",38.3199996948242,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,FALSE
"59",65.870002746582,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,TRUE
"60",44.6500015258789,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"61",57.7400016784668,"no",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"62",60.3800010681152,"yes",8.09000015258789,"no",1.5,0.889150023460388,TRUE,FALSE
"63",62.7700004577637,"no",8.09000015258789,"no",1.5,0.889150023460388,TRUE,FALSE
"64",59.7299995422363,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,TRUE
"65",57.060001373291,"yes",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"66",58.0200004577637,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,TRUE
"67",54.7400016784668,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,FALSE
"68",46.2799987792969,"no",7.03999996185303,"no",2,0.902999997138977,FALSE,TRUE
"69",60.4000015258789,"no",7.03999996185303,"no",2,0.902999997138977,FALSE,FALSE
"70",53.2099990844727,"no",7.03999996185303,"no",2,0.902999997138977,TRUE,TRUE
"71",60.9300003051758,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,TRUE
"72",48.439998626709,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,TRUE
"73",45.310001373291,"no",7.03999996185303,"no",2,0.902999997138977,FALSE,FALSE
"74",60.2200012207031,"yes",7.03999996185303,"no",2,0.902999997138977,TRUE,FALSE
"75",56.4199981689453,"no",7.03999996185303,"no",2,0.902999997138977,FALSE,TRUE
"76",62.2700004577637,"no",7.03999996185303,"no",2,0.902999997138977,TRUE,TRUE
"77",51.8400001525879,"yes",8.09000015258789,"no",0.5,0.889150023460388,TRUE,TRUE
"78",57.5499992370605,"no",8.09000015258789,"no",0.5,0.889150023460388,TRUE,TRUE
"79",57.6199989318848,"yes",8.09000015258789,"no",0.5,0.889150023460388,TRUE,FALSE
"80",57.5,"no",8.09000015258789,"no",0.5,0.889150023460388,TRUE,FALSE
"81",65.3099975585938,"yes",8.09000015258789,"no",0.5,0.889150023460388,FALSE,TRUE
"82",50.6199989318848,"yes",8.09000015258789,"no",0.5,0.889150023460388,TRUE,TRUE
"83",51.2299995422363,"no",8.09000015258789,"no",0.5,0.889150023460388,FALSE,TRUE
"84",53.5499992370605,"no",8.09000015258789,"no",0.5,0.889150023460388,FALSE,TRUE
"85",48.5200004577637,"no",8.09000015258789,"no",0.5,0.889150023460388,FALSE,FALSE
"86",43.4099998474121,"no",8.09000015258789,"no",0.5,0.889150023460388,FALSE,TRUE
"87",57.5,"no",8.09000015258789,"no",0.5,0.889150023460388,FALSE,TRUE
"88",51.3199996948242,"no",7.09000015258789,"no",1.20000004768372,1.38568007946014,FALSE,TRUE
"89",36.3699989318848,"no",7.09000015258789,"no",1.20000004768372,1.38568007946014,FALSE,FALSE
"90",43.7999992370605,"no",7.09000015258789,"no",1.20000004768372,1.38568007946014,FALSE,FALSE
"91",45.1399993896484,"no",7.09000015258789,"no",1.20000004768372,1.38568007946014,TRUE,FALSE
"92",63.2599983215332,"no",7.09000015258789,"no",1.20000004768372,1.38568007946014,FALSE,TRUE
"93",51.3199996948242,"yes",7.09000015258789,"no",1.20000004768372,1.38568007946014,FALSE,TRUE
"94",44.2299995422363,"no",7.09000015258789,"no",1.20000004768372,1.38568007946014,FALSE,FALSE
"95",42.9300003051758,"no",8.09000015258789,"no",0.100000001490116,0.889150023460388,TRUE,FALSE
"96",47.5999984741211,"no",8.09000015258789,"no",0.100000001490116,0.889150023460388,FALSE,FALSE
"97",56.4700012207031,"yes",8.09000015258789,"no",0.100000001490116,0.889150023460388,TRUE,TRUE
"98",64.6900024414062,"no",8.09000015258789,"no",0.100000001490116,0.889150023460388,FALSE,TRUE
"99",62.3499984741211,"yes",8.09000015258789,"no",0.100000001490116,0.889150023460388,FALSE,TRUE
"100",48.9599990844727,"no",7.69000005722046,"no",2.5,1.11201000213623,FALSE,FALSE
"101",40.2799987792969,"no",7.69000005722046,"no",2.5,1.11201000213623,TRUE,FALSE
"102",44.6599998474121,"no",7.69000005722046,"no",2.5,1.11201000213623,FALSE,FALSE
"103",65.4599990844727,"no",7.69000005722046,"no",2.5,1.11201000213623,FALSE,FALSE
"104",37.810001373291,"no",7.69000005722046,"no",2.5,1.11201000213623,FALSE,FALSE
"105",66.9499969482422,"yes",7.69000005722046,"no",2.5,1.11201000213623,TRUE,TRUE
"106",55.6399993896484,"no",7.69000005722046,"no",2.5,1.11201000213623,TRUE,TRUE
"107",51.2799987792969,"no",8.09000015258789,"no",3.5,0.889150023460388,FALSE,TRUE
"108",52.7799987792969,"no",8.09000015258789,"no",3.5,0.889150023460388,FALSE,TRUE
"109",64.5999984741211,"no",8.09000015258789,"no",3.5,0.889150023460388,FALSE,TRUE
"110",61.7299995422363,"yes",8.09000015258789,"no",3.5,0.889150023460388,FALSE,TRUE
"111",50.810001373291,"no",8.09000015258789,"no",1.89999997615814,0.889150023460388,FALSE,TRUE
"112",44.4599990844727,"yes",8.09000015258789,"no",1.89999997615814,0.889150023460388,TRUE,FALSE
"113",41.5800018310547,"no",7.69000005722046,"no",5,1.11201000213623,FALSE,FALSE
"114",40.7000007629395,"no",7.69000005722046,"no",5,1.11201000213623,FALSE,FALSE
"115",39.6300010681152,"no",7.69000005722046,"no",5,1.11201000213623,FALSE,FALSE
"116",54.1699981689453,"no",7.69000005722046,"no",5,1.11201000213623,FALSE,FALSE
"117",38.9500007629395,"no",7.69000005722046,"no",5,1.11201000213623,TRUE,TRUE
"118",62.8400001525879,"no",7.69000005722046,"no",5,1.11201000213623,FALSE,TRUE
"119",64.4800033569336,"no",8.85000038146973,"no",1.5,0.84987998008728,FALSE,TRUE
"120",47.0900001525879,"no",8.85000038146973,"no",1.5,0.84987998008728,TRUE,FALSE
"121",50.9500007629395,"no",8.85000038146973,"no",1.5,0.84987998008728,FALSE,FALSE
"122",44.4599990844727,"no",8.85000038146973,"no",1.5,0.84987998008728,TRUE,FALSE
"123",58.8899993896484,"no",8.85000038146973,"no",1.5,0.84987998008728,TRUE,FALSE
"124",54.3600006103516,"no",8.85000038146973,"no",1.5,0.84987998008728,FALSE,TRUE
"125",45.2900009155273,"no",8.85000038146973,"no",1.5,0.84987998008728,FALSE,TRUE
"126",54.1699981689453,"no",8.09000015258789,"no",0.800000011920929,0.889150023460388,FALSE,TRUE
"127",52.7400016784668,"yes",8.09000015258789,"no",0.800000011920929,0.889150023460388,TRUE,FALSE
"128",60.939998626709,"no",8.09000015258789,"no",0.800000011920929,0.889150023460388,FALSE,FALSE
"129",40.1800003051758,"no",8.09000015258789,"no",0.800000011920929,0.889150023460388,TRUE,FALSE
"130",58.0900001525879,"no",8.09000015258789,"no",0.800000011920929,0.889150023460388,FALSE,FALSE
"131",54.2599983215332,"no",8.09000015258789,"no",0.800000011920929,0.889150023460388,FALSE,TRUE
"132",57.1300010681152,"yes",7.69000005722046,"no",1.79999995231628,1.11201000213623,TRUE,TRUE
"133",64.9800033569336,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,FALSE
"134",65.3499984741211,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,TRUE
"135",55.9599990844727,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,FALSE
"136",61.7299995422363,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,TRUE,TRUE
"137",56.3499984741211,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,FALSE
"138",51.0999984741211,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,TRUE,TRUE
"139",39.5200004577637,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,FALSE
"140",60.75,"yes",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,TRUE
"141",38.189998626709,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,FALSE
"142",51.0200004577637,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,TRUE
"143",53.6500015258789,"no",7.69000005722046,"no",1.79999995231628,1.11201000213623,FALSE,TRUE
"144",56.3499984741211,"no",8.85000038146973,"no",0.800000011920929,0.84987998008728,TRUE,TRUE
"145",52.9500007629395,"no",8.85000038146973,"no",0.800000011920929,0.84987998008728,TRUE,TRUE
"146",63.4099998474121,"no",8.85000038146973,"no",0.800000011920929,0.84987998008728,FALSE,TRUE
"147",66.1699981689453,"yes",8.85000038146973,"no",0.800000011920929,0.84987998008728,TRUE,TRUE
"148",45.0999984741211,"no",8.85000038146973,"no",0.800000011920929,0.84987998008728,TRUE,TRUE
"149",66.9499969482422,"yes",8.85000038146973,"no",0.800000011920929,0.84987998008728,FALSE,TRUE
"150",62.9000015258789,"yes",8.85000038146973,"no",0.800000011920929,0.84987998008728,TRUE,TRUE
"151",52.9799995422363,"yes",8.85000038146973,"no",0.800000011920929,0.84987998008728,TRUE,TRUE
"152",62.2900009155273,"no",8.85000038146973,"no",0.800000011920929,0.84987998008728,FALSE,TRUE
"153",44.310001373291,"no",8.85000038146973,"no",0.800000011920929,0.84987998008728,FALSE,FALSE
"154",64.1100006103516,"yes",8.09000015258789,"no",1.5,0.889150023460388,FALSE,TRUE
"155",58.6199989318848,"no",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"156",56.9199981689453,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,FALSE
"157",52.6699981689453,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,FALSE
"158",64.8300018310547,"yes",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"159",49.9000015258789,"no",8.09000015258789,"no",1.5,0.889150023460388,FALSE,FALSE
"160",62.5499992370605,"no",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"161",66.4899978637695,"no",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"162",62.1399993896484,"yes",8.09000015258789,"no",1.5,0.889150023460388,TRUE,TRUE
"163",49.2000007629395,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,TRUE
"164",51.4700012207031,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,TRUE
"165",62.1500015258789,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,TRUE
"166",43.2599983215332,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,FALSE
"167",54.5400009155273,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,FALSE
"168",58.7200012207031,"no",8.09000015258789,"yes",0.200000002980232,0.889150023460388,FALSE,TRUE
"169",57.8800010681152,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,TRUE
"170",68.5,"yes",8.85000038146973,"no",0.100000001490116,0.84987998008728,FALSE,TRUE
"171",52.6399993896484,"no",8.85000038146973,"no",0.100000001490116,0.84987998008728,TRUE,TRUE
"172",37.5400009155273,"no",7.69000005722046,"yes",3.20000004768372,1.11201000213623,FALSE,FALSE
"173",63.5900001525879,"no",7.69000005722046,"yes",3.20000004768372,1.11201000213623,FALSE,TRUE
"174",49.9000015258789,"no",7.69000005722046,"yes",3.20000004768372,1.11201000213623,FALSE,FALSE
"175",67.1800003051758,"yes",7.69000005722046,"yes",3.20000004768372,1.11201000213623,FALSE,TRUE
"176",61.0200004577637,"no",7.69000005722046,"yes",3.20000004768372,1.11201000213623,FALSE,FALSE
"177",55.8899993896484,"no",8.85000038146973,"no",0.600000023841858,0.84987998008728,TRUE,TRUE
"178",59.2400016784668,"no",7.69000005722046,"no",0,1.11201000213623,FALSE,TRUE
"179",62.9799995422363,"yes",7.69000005722046,"no",0,1.11201000213623,TRUE,TRUE
"180",51.0800018310547,"no",7.69000005722046,"no",0,1.11201000213623,FALSE,FALSE
"181",57.1199989318848,"no",7.69000005722046,"no",0,1.11201000213623,TRUE,TRUE
"182",60.4099998474121,"no",7.69000005722046,"no",0,1.11201000213623,FALSE,TRUE
"183",44.2799987792969,"no",7.69000005722046,"no",0,1.11201000213623,FALSE,FALSE
"184",53.0499992370605,"no",8.09000015258789,"no",0.699999988079071,0.889150023460388,FALSE,TRUE
"185",48.7999992370605,"no",8.09000015258789,"no",0.699999988079071,0.889150023460388,FALSE,FALSE
"186",53.5900001525879,"no",8.09000015258789,"no",0.699999988079071,0.889150023460388,FALSE,TRUE
"187",39.2099990844727,"no",8.09000015258789,"no",0.699999988079071,0.889150023460388,FALSE,FALSE
